X,Y,OBJECTID,PARK_NAME,AGE_RANGE,DATE_INSTALLED,COMMENTS,DATA_SOURCE
-75.1524992500605,40.0242065803088,3002,Stenton Park,2_5_YEARS,2019/03/01 00:00:00+00,Installed during 2019 Renovations.,2024 December Site Visits
-75.1194194354677,39.9950846307709,3003,McPherson Square,5_12_YEARS,2012/01/01 00:00:00+00, ,Nearmap 2023
-75.1700516617768,40.065181355338,3004,Charles M Finley Playground,2_5_YEARS,2018/01/01 00:00:00+00, ,Nearmap 2023
-75.0707756238754,40.0391580814432,3005,Max Myers Playground,2_5_YEARS,2018/01/01 00:00:00+00, ,Nearmap 2023
-75.2147440453575,39.9918772457491,3006,Belmont Grove,2_5_YEARS,, ,Nearmap 2023
-75.2506976767499,39.9053733606383,3007,Eastwick Regional Playground,5_12_YEARS,, ,Nearmap 2023
-75.1973510015064,39.9721326764959,3008,Philadelphia Zoo,5_12_YEARS,,In Philadelphia Zoo,Nearmap 2023
-74.9980366343887,40.0587742812065,3009,Torresdale Recreation Center,2_5_YEARS,2019/01/01 00:00:00+00, ,Nearmap 2023
-75.0671427142851,40.0805802469675,3010,Verree and Susquehanna Playground,5_12_YEARS,, ,Nearmap 2023
-75.2310380867799,39.9771089551778,3011,Charles Baker and Carol Baker Rice Recreation Center,2_5_YEARS,,2023 Site Name Change,Nearmap 2023
-75.0901797638287,40.0688670979697,3012,Burholme Park,2_5_YEARS,2018/01/01 00:00:00+00, ,Nearmap 2023
-75.090002772144,40.0690680242459,3013,Burholme Park,5_12_YEARS,2018/01/01 00:00:00+00, ,Nearmap 2023
-75.1962186864554,39.9638761020154,3014,37th and Mount Vernon Playground,2_5_YEARS,2016/10/26 00:00:00+00, ,Nearmap 2023
-75.1513484933303,39.9663150667105,3015,East Poplar Playground,5_12_YEARS,2021/10/01 00:00:00+00,Installed during 2021 Renovations.,Nearmap 2023
-75.04836496902,40.0213757488738,3016,Frank JG Dorsey Memorial Playground,5_12_YEARS,2018/11/05 00:00:00+00, ,Nearmap 2023
-75.1934563509134,39.9327875823794,3017,William Lanier Park,5_12_YEARS,2018/11/14 00:00:00+00, ,Nearmap 2023
-75.1827124850967,39.99427614683,3018,31st and Cumberland Play Lot,UNKNOWN,, ,Nearmap 2023
-75.182420816717,39.9955533872529,3019,31st and Huntingdon Play Lot,UNKNOWN,, ,Nearmap 2023
-75.1464508730605,40.007502910032,3020,Williams Moore Reed Memorial Park,5_12_YEARS,2021/07/01 00:00:00+00,Renovations Phase 1 Installations,2024 December Site Visits
-75.1466826083686,40.0076314317266,3021,Williams Moore Reed Memorial Park,2_5_YEARS,2021/07/01 00:00:00+00,Renovations Phase 1 Installations,2024 December Site Visits
-75.1551237592838,39.9329556139041,3022,Gold Star Park,2_5_YEARS,2020/11/01 00:00:00+00, ,Nearmap 2023
-75.2498669207489,39.9689319184447,3023,William T Granahan Playground,2_5_YEARS,2020/11/01 00:00:00+00, ,Nearmap 2023
-75.2408278189726,39.9255576706049,3024,John J McCreesh Sr Playground,5_12_YEARS,2020/11/01 00:00:00+00, ,Nearmap 2023
